attempt_id,participant_code,input_mode,role_label,status,quality_status,summary_quality_status,feature_quality,device_class,event_count,paired_key_count,hold_mean_ms,down_down_mean_ms,up_down_mean_ms,raw_text_length,paste_count,summary_paste_count,paste_detected,fixed_prompt_match
225653b0-92d2-49f6-99f7-585f6180c540,P007,free,genuine,submitted,usable,usable,medium,mobile,2438.0,581,7.019965576735708,146.36775862060745,139.3443103446015,154.0,0,0.0,False,
743f88c2-fb15-4d33-a39e-e618c116492b,P007,free,genuine,cancelled,,,,mobile,,0,0.0,0.0,0.0,,0,,False,
4511df45-7e97-4a1f-a7a7-4ddd13f867a6,P007,free,genuine,cancelled,,,,mobile,,0,0.0,0.0,0.0,,0,,False,
d8916362-98d4-4bd1-a0f1-898fe1b352c3,P003,fixed,genuine,submitted,usable,usable,high,desktop,1214.0,215,91.58976744274753,167.4056074775268,75.85794392478806,54.0,0,0.0,False,1.0
9c383395-ca9b-41ce-8a05-95cda3bf26c1,P003,fixed,genuine,submitted,low_quality,low_quality,high,desktop,784.0,137,96.04525546609923,178.9698529418777,82.89705883404785,45.0,0,0.0,False,0.0
454db5e8-d01a-473a-8edc-b97616a59248,P003,fixed,genuine,submitted,usable,usable,high,desktop,1578.0,275,1304.3210908803073,314.22700729857394,-994.5072992404882,53.0,0,0.0,False,1.0
e06ec245-744d-41cb-a798-112b1c2df1b9,P003,fixed,genuine,in_progress,,,,desktop,,242,200.0793388402166,195.06556016478797,-5.376348544947788,,0,,False,
4bc2b951-37f9-43ec-b6e4-c6d4ff4a0294,P009,fixed,genuine,submitted,usable,usable,high,desktop,835.0,139,117.19928057459616,203.6499999999136,86.2920289864575,54.0,0,0.0,False,1.0
56b32d29-c187-4f67-8dba-53b382d2009c,P009,fixed,genuine,submitted,usable,usable,high,desktop,645.0,108,116.92407407473641,137.09719626145943,19.9906542044933,44.0,0,0.0,False,1.0
6b72377a-3191-4eeb-9df8-fab95e53b44a,P009,fixed,genuine,submitted,usable,usable,high,desktop,782.0,130,110.88692307930725,141.40775193770727,30.79224805961285,53.0,0,0.0,False,1.0
e399e453-c26e-40c0-912a-2b3850d73648,P009,fixed,genuine,submitted,usable,usable,high,desktop,2193.0,387,134.36614987000019,207.0795336787256,72.70647668467899,176.0,0,0.0,False,1.0
43170677-5b38-4edc-933c-480bda6093fe,P009,fixed,genuine,submitted,usable,usable,high,desktop,2932.0,514,123.34280155662894,183.2122807017079,60.04054580875775,197.0,0,0.0,False,1.0
023c6439-62e5-450a-b892-4b44ef1d90f9,P009,free,genuine,submitted,usable,usable,high,desktop,2170.0,380,110.47500000047053,261.39736147763546,150.9192612133429,92.0,0,0.0,False,
8722bdac-a989-4257-9a36-09b69c6f1272,P009,free,genuine,submitted,usable,usable,high,desktop,2069.0,349,116.94183381273275,191.93936781619473,74.82557471079387,127.0,0,0.0,False,
6b1dfa80-af77-48dc-a334-d9820b88ef23,P009,free,genuine,submitted,low_quality,low_quality,high,desktop,997.0,172,130.87441860659186,188.2327485380814,57.09649122632727,66.0,0,0.0,False,
55061eb4-2b79-429c-a9e4-536d3e483c49,P010,fixed,genuine,in_progress,,,,desktop,,0,0.0,0.0,0.0,,0,,False,
fec0ec3e-f96b-47c7-97f9-826e33b899b3,P010,fixed,genuine,excluded,excluded,excluded,low,desktop,0.0,0,0.0,0.0,0.0,0.0,0,0.0,False,0.0
440090a5-196c-4a91-9c36-71dbfb10ee89,P010,fixed,genuine,submitted,usable,usable,high,desktop,900.0,150,85.85733333339294,177.8228187919563,91.72550335561469,54.0,0,0.0,False,1.0
8b1e6390-afb2-4e21-9db7-1bea9a6a0bab,P010,fixed,genuine,submitted,usable,usable,high,desktop,740.0,124,87.83145161285516,91.87317073175578,3.728455284625534,44.0,0,0.0,False,1.0
6069ef04-7bc7-4e53-8597-da1dd2df5e06,P010,fixed,genuine,submitted,usable,usable,high,desktop,901.0,152,87.78289473679308,101.25298013247007,13.357615894089077,53.0,0,0.0,False,1.0
d8c7a689-81dc-488c-aa0f-1336dabe81fa,P010,fixed,genuine,submitted,low_quality,low_quality,high,desktop,2404.0,422,97.87843601889378,125.44845605701775,27.47980997631782,177.0,0,0.0,False,0.0
34318603-806b-4e5d-bb22-7726a9a26ed6,P010,fixed,genuine,submitted,usable,usable,high,desktop,3265.0,576,91.10486111119907,119.89217391304348,28.752173912952774,197.0,0,0.0,False,1.0
61602aa2-f222-455d-9962-f4dcb5ef58d2,P010,free,genuine,submitted,usable,usable,high,desktop,3119.0,555,87.4324324323653,158.0974729241877,70.59855595674861,157.0,0,0.0,False,
29525c94-465c-43f6-ab4e-a516fb226f3c,P010,free,genuine,submitted,low_quality,low_quality,high,desktop,1171.0,202,90.4242574256098,146.226368159204,55.86069651752414,73.0,0,0.0,False,
0d34131a-8934-400c-a62d-e947692bef0d,P010,free,genuine,submitted,usable,usable,high,desktop,2294.0,388,89.73762886604467,148.8322997416059,58.990697674357,143.0,0,0.0,False,
34a72b65-c19c-4a39-b8f9-61e360c41610,P008,fixed,genuine,excluded,excluded,excluded,medium,mobile,26.0,6,7.500000000001212,208.2,202.3799999952309,0.0,0,0.0,False,0.0
cabe4009-697a-42f6-8f25-679f3f14aab2,P008,fixed,genuine,excluded,excluded,excluded,low,mobile,0.0,0,0.0,0.0,0.0,0.0,0,0.0,False,0.0
b2c6df55-734d-4790-8d2c-cbac3e598448,P008,fixed,genuine,excluded,excluded,excluded,low,mobile,0.0,0,0.0,0.0,0.0,0.0,0,0.0,False,0.0
e7852c2f-d165-4c6e-b560-aa993edf079e,P008,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,81.0,19,6.589473680446022,530.6222222182486,523.9944444431198,11.0,0,0.0,False,0.0
9830ba26-48bf-470f-9437-259c94b1d693,P008,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,49.0,11,5.58181817965074,562.7400000095367,557.7700000047683,11.0,0,0.0,False,0.0
b20fede6-6351-4f76-b0c6-0ebff11caffd,P008,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,49.0,11,6.818181818181157,532.3600000023846,525.620000004769,11.0,0,0.0,False,0.0
9e86280a-62e2-4c2a-981f-3a8d8d6d4f46,P008,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,41.0,9,5.8444444338480634,495.04999999701977,489.67500001192093,11.0,0,0.0,False,0.0
57e39906-d6f1-411e-bf55-ced3de7afdfe,P008,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,33.0,7,6.128571442195315,403.433333337307,397.46666665871936,11.0,0,0.0,False,0.0
2bd6e517-81e2-4ccb-9e3d-17fa37a8a1a4,P008,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,1906.0,455,7.163516485560072,207.62422907483736,200.46299559271807,175.0,0,0.0,False,0.0
22bac286-7d68-4e4d-a50c-9940e5c7ad72,P008,fixed,genuine,submitted,usable,usable,medium,mobile,2303.0,550,6.594181816794647,195.86994535523468,189.27049180479867,197.0,0,0.0,False,1.0
e17535eb-ddbb-459d-be2c-155006cc2b2c,P008,free,genuine,submitted,usable,usable,medium,mobile,2341.0,564,7.357801416241718,202.87442273526167,195.51705151192866,150.0,0,0.0,False,
568f2836-7c43-487a-bdfc-70573bfc00b0,P008,free,genuine,submitted,usable,usable,medium,mobile,1384.0,332,6.915963851543926,212.34078549834535,205.42598187671314,124.0,0,0.0,False,
21caf166-7ebe-4c5f-b496-55e9e869bbd2,P008,free,genuine,submitted,usable,usable,medium,mobile,1728.0,415,6.991807231271342,163.05386473418434,156.05241545646066,133.0,0,0.0,False,
fe5a4dde-6726-4fb5-8392-50e987871e9e,TEST,fixed,genuine,in_progress,,,,desktop,,0,0.0,0.0,0.0,,0,,False,
1b134a1e-1f56-4894-94c3-062e56814aee,A010,fixed,genuine,submitted,usable,usable,high,desktop,848.0,142,118.41901408450684,110.52765957429902,-8.22482269537345,54.0,0,0.0,False,1.0
b484fb4f-ebc0-4f02-8d05-eb3032d4737b,A010,fixed,genuine,submitted,usable,usable,high,desktop,636.0,108,125.1148148168017,101.91682243012936,-23.589719628062262,44.0,0,0.0,False,1.0
f401cde9-34c4-40f0-8cad-6a1966ba68de,A010,fixed,genuine,submitted,usable,usable,high,desktop,770.0,130,125.83769230796756,92.01627906949022,-34.23255813999709,53.0,0,0.0,False,1.0
5d52b860-9252-4e9b-8666-3a84e685e16d,A010,fixed,genuine,submitted,low_quality,low_quality,high,desktop,2630.0,502,2083.288247011691,261.5141716567342,-1807.998003991659,161.0,0,0.0,False,0.0
e035f3a6-db0d-452a-9d2c-3de82b172b7f,A011,fixed,genuine,submitted,usable,usable,high,desktop,915.0,148,96.52027027027026,123.65306122448979,26.75510204081634,54.0,0,0.0,False,1.0
b70b0971-faa6-4d79-a77d-828d017b4c49,A011,fixed,genuine,submitted,usable,usable,high,desktop,645.0,102,98.22549019607864,113.77227722772277,15.217821782178001,44.0,0,0.0,False,1.0
228135e7-943e-4cb0-a126-81d41d3aeacd,A010,fixed,genuine,submitted,usable,usable,high,desktop,2865.0,503,103.34015904529915,115.12370517933036,11.7812749008495,197.0,0,0.0,False,1.0
f7551b96-675a-4cca-834c-917a3bc258d3,A011,fixed,genuine,submitted,usable,usable,high,desktop,727.0,114,99.71929824561464,100.35398230088495,0.6548672566365564,53.0,0,0.0,False,1.0
9e166efc-eed4-40fe-893a-64eceb5fe238,A011,fixed,genuine,submitted,low_quality,low_quality,high,desktop,2103.0,361,168.8171745152355,148.68888888888898,-20.458333333333385,175.0,0,0.0,False,0.0
45ebbcc5-0650-446d-98c8-2144a9a569a4,A010,free,genuine,submitted,usable,usable,high,desktop,1861.0,326,99.66411042926491,150.1064615385349,50.32307692326044,110.0,0,0.0,False,
f1a56b11-3018-4230-aef4-bb4327544adc,A011,fixed,genuine,submitted,low_quality,low_quality,high,desktop,2624.0,440,185.91136363636323,138.50569476082003,-47.66059225512489,197.0,0,0.0,False,0.0
8303e5fe-a37b-41a7-a729-037396db30c0,A010,free,genuine,submitted,usable,usable,high,desktop,2393.0,416,100.82644230714786,146.52843373496847,45.652530121085135,137.0,0,0.0,False,
2406f1e7-1570-433b-9738-140189b98f3a,A010,free,genuine,submitted,usable,usable,high,desktop,2138.0,364,101.04230769420722,165.33829201105212,64.24820936448644,119.0,0,0.0,False,
860bb1b6-7168-4e1f-8dcd-61114617d7eb,A011,free,genuine,submitted,usable,usable,high,desktop,2403.0,411,99.91240875912452,290.05121951219513,190.04390243902395,132.0,0,0.0,False,
8d6839a7-773f-4bd9-822a-848cb8d07b7a,A011,free,genuine,submitted,low_quality,low_quality,high,desktop,941.0,155,103.2580645161279,380.31168831168867,277.2467532467544,30.0,0,0.0,False,
ff3e5631-673c-4e85-ab9c-2bb6d26eeef8,A011,free,genuine,submitted,usable,usable,high,desktop,2533.0,402,4168.805970149253,297.6932668329177,-3881.386533665835,100.0,0,0.0,False,
95ad5820-eee7-41c2-8ad2-b5f649fa2e49,A013,fixed,genuine,excluded,excluded,excluded,low,tablet,0.0,0,0.0,0.0,0.0,0.0,0,0.0,False,0.0
2cb98173-4aca-4c35-8ed8-bb2501b77ae2,A013,fixed,genuine,cancelled,,,,tablet,,0,0.0,0.0,0.0,,0,,False,
dcefb7d8-2674-481a-8f32-5b6c45e32482,A013,fixed,genuine,excluded,excluded,excluded,low,tablet,0.0,0,0.0,0.0,0.0,0.0,0,0.0,False,0.0
71b9d30c-5cd1-4015-bc0e-eb56008f3e49,A013,fixed,genuine,excluded,excluded,excluded,low,tablet,0.0,0,0.0,0.0,0.0,0.0,0,0.0,False,0.0
b0f72a2a-c53e-45ee-8a35-cfb5f1ec9f1e,A013,fixed,genuine,in_progress,,,,tablet,,109,215.7981651376147,429.2962962962963,212.5,,0,,False,
626f94c4-4824-4b6a-8048-643f42cc69a9,A013,fixed,genuine,excluded,excluded,excluded,low,tablet,0.0,0,0.0,0.0,0.0,0.0,0,0.0,False,0.0
1631a324-0892-4e9e-968d-e8784c3c2c44,A013,fixed,genuine,submitted,usable,usable,medium,tablet,555.0,127,131.87401574803147,126.57142857142854,-5.198412698412675,44.0,0,0.0,False,1.0
1f3d8f9a-8f84-4da2-8e56-39f0aa1ddab8,A013,fixed,genuine,submitted,low_quality,low_quality,medium,tablet,528.0,114,143.5263157894736,105.73451327433628,-38.221238938053034,53.0,0,0.0,False,0.0
9e136d8c-97e8-49ce-a22d-734ca86d3dd9,A013,fixed,genuine,submitted,low_quality,low_quality,medium,tablet,1699.0,381,174.939632545932,263.4526315789474,88.34736842105242,174.0,0,0.0,False,0.0
63e97bdd-7f2f-4792-b934-b353e6f3d725,A013,fixed,genuine,submitted,low_quality,low_quality,medium,tablet,1966.0,440,151.1454545454554,153.60592255125286,2.334851936217817,197.0,0,0.0,False,0.0
84508958-37b7-4b02-8ae5-70723ba014e7,A013,free,genuine,submitted,usable,usable,medium,tablet,1568.0,350,139.74571428571446,200.73925501432666,60.770773638968315,100.0,0,0.0,False,
a667ad7e-25cf-472c-aed3-e05a32abcaa0,A013,free,genuine,submitted,usable,usable,medium,tablet,1850.0,402,144.71144278606965,187.61346633416474,42.81546134663342,147.0,0,0.0,False,
ed75f9ef-958e-4dc4-864f-77d6c3ad51d0,A013,free,genuine,submitted,usable,usable,medium,tablet,2649.0,571,2322.9387040280203,161.41052631578947,-2165.377192982455,187.0,0,0.0,False,
ace8180c-7f42-4d8d-891d-de2a8ee2ba67,9002,fixed,genuine,in_progress,,,,mobile,,18,48.333333333333535,1452.7058823529412,1402.2941176470586,,0,,False,
58bb36a7-13d7-4268-87d8-0cad82967e4b,1002,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,59.0,16,83.37499999999955,371.9999999999995,283.8,12.0,0,0.0,False,0.0
d9e7443e-b0dd-4d3b-8238-60793ce89e63,1002,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,52.0,14,79.0714285714291,341.9230769230769,257.4615384615379,12.0,0,0.0,False,0.0
56671e76-803c-4ab7-8075-feb55096b1f5,1002,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,52.0,14,71.64285714285506,356.3076923076912,279.92307692307804,12.0,0,0.0,False,0.0
4653c4d0-a018-40d8-84e9-2deacdcb6d4f,1002,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,52.0,14,72.57142857142533,329.3076923076923,251.92307692308043,12.0,0,0.0,False,0.0
5ee5b5f1-2971-40ff-971b-f934858ce5cf,1002,fixed,genuine,in_progress,,,,mobile,,0,0.0,0.0,0.0,,0,,False,
4a8e80e2-0b89-45dc-99d7-97175bc31df9,P003,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,618.0,133,14.413533834586712,128.46969696969697,114.03787878787854,53.0,0,0.0,False,0.0
b308f11a-536c-45c6-b4ea-4dfa9d3fd31e,P003,fixed,genuine,submitted,usable,usable,medium,mobile,591.0,129,16.906976744186274,140.875,123.96875,44.0,0,0.0,False,1.0
03a3fb84-78fc-4778-945e-7c2959ab20cb,P003,fixed,genuine,submitted,usable,usable,medium,mobile,742.0,163,15.48466257668801,131.18518518518536,115.7469135802462,53.0,0,0.0,False,1.0
2f5d449e-819a-4a1f-9404-4ceb16ff78f3,P003,fixed,genuine,submitted,usable,usable,medium,mobile,1739.0,386,237.72020725388768,280.8285714285714,42.545454545452884,176.0,0,0.0,False,1.0
9f96b1a9-f6b6-4701-b174-8fb0e4490d11,P003,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,2011.0,449,31.463251670379528,273.34151785714283,241.84151785714195,195.0,0,0.0,False,0.0
179723cf-8813-43b3-8e93-e19588a7880e,P003,free,genuine,submitted,usable,usable,medium,mobile,1873.0,410,14.66097560975695,287.78484107579465,273.14914425427787,140.0,0,0.0,False,
41f0e3b3-8eb1-4e21-aeec-6a92a0779551,P003,free,genuine,in_progress,,,,mobile,,0,0.0,0.0,0.0,,0,,False,
b01853f2-68e3-4168-b769-87a6a960a8b6,M001_1,fixed,genuine,submitted,usable,usable,medium,mobile,657.0,144,13.493055555555808,199.41258741258736,185.95104895104865,54.0,0,0.0,False,1.0
23a8744b-05f6-4ca9-a5e1-a3d24e52aff8,M001_1,fixed,genuine,submitted,usable,usable,medium,mobile,510.0,112,17.321428571428992,166.85585585585585,149.50450450450407,44.0,0,0.0,False,1.0
8ceca84a-9f77-478f-ae49-70de7d0b4950,M001_1,fixed,genuine,submitted,usable,usable,medium,mobile,755.0,164,14.219512195122052,189.07361963190183,174.84662576687109,53.0,0,0.0,False,1.0
923934b4-ae51-44bd-830a-1444f924fd4a,M001_1,fixed,genuine,submitted,usable,usable,medium,mobile,1973.0,443,37.029345372459574,278.42986425339365,241.3506787330326,176.0,0,0.0,False,1.0
f49730a8-5ba2-4ad2-a3fb-dccb4e5941f9,M001_1,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,1991.0,440,25.73636363636218,236.42596810933955,210.66970387243882,196.0,0,0.0,False,0.0
01f3349a-e696-4176-a092-0e1417c44dd9,M001_1,free,genuine,submitted,usable,usable,medium,mobile,2743.0,619,18.529886914377276,507.1067961165049,488.5776699029134,149.0,0,0.0,False,
cb9a48bc-0176-45ef-b177-8bd86b361dc5,M001_1,free,genuine,in_progress,,,,mobile,,734,19.58174386921441,698.9713506139154,679.8240109140472,,0,,False,
8a46acb2-0b49-4165-943a-2372b8417f36,M002_2,fixed,genuine,submitted,low_quality,low_quality,high,desktop,875.0,151,143.4205298012566,122.40333333333331,-21.23333333326501,55.0,0,0.0,False,0.0
4f04fa47-a3d3-4328-93b1-bc119b0feb7a,M002_2,fixed,genuine,submitted,usable,usable,high,desktop,634.0,108,151.3046296296158,110.37009345794044,-41.01869158877633,44.0,0,0.0,False,1.0
c13980f2-6bda-41a7-8002-199515442fba,M002_2,fixed,genuine,submitted,usable,usable,high,desktop,837.0,142,143.0697183098028,116.14893617021276,-27.038297872283678,53.0,0,0.0,False,1.0
e61c5879-e4c0-4617-84df-57514faa1df8,M002_2,fixed,genuine,submitted,usable,usable,high,desktop,2366.0,436,140.4970183485795,185.5818390804589,44.96275862073412,177.0,0,0.0,False,1.0
4214b6f9-33a3-436f-b130-92783f3d0775,M002_2,fixed,genuine,submitted,usable,usable,high,desktop,2867.0,511,145.92191780819658,144.81313725490233,-1.1592156862529759,198.0,0,0.0,False,1.0
81c05f07-7b28-491e-bd83-912af67b815e,M002_2,free,genuine,submitted,usable,usable,high,desktop,4734.0,851,334.1149236192564,206.3543529411767,-127.99552941175007,199.0,0,0.0,False,
773819c9-1e57-44fa-bb6d-5fa4127ceef4,M002_2,free,genuine,submitted,usable,usable,high,desktop,6364.0,1157,2627.481763180634,237.68096885813245,-2391.9557958477453,314.0,0,0.0,False,
37acacf9-7a1a-4794-a96a-0df1c31df0ac,M002_2,free,genuine,submitted,usable,usable,high,desktop,3226.0,577,154.17140381295474,246.86111111111106,92.61545138875954,178.0,0,0.0,False,
4b5c7b72-69f8-4708-8477-6d91aff267bd,M003_3,fixed,genuine,in_progress,,,,mobile,,18,4.494444423252895,1888.8941176358392,1884.3588235518498,,0,,False,
a8aef197-1edd-4fd5-a529-cfcad88d3e00,A015,fixed,genuine,submitted,usable,usable,medium,mobile,582.0,126,14.82539682539313,181.28799999999907,166.51200000000279,54.0,0,0.0,False,1.0
17b7fb61-3e16-40b9-8e14-9149e068c82c,A015,fixed,genuine,submitted,usable,usable,medium,mobile,490.0,107,21.822429906540968,176.0754716981132,154.21698113207657,44.0,0,0.0,False,1.0
ee553cbc-e519-4060-8d0f-ca8234630736,A015,fixed,genuine,submitted,usable,usable,medium,mobile,528.0,114,16.149122807019584,170.75221238938053,154.6106194690245,53.0,0,0.0,False,1.0
4b74e195-f217-4100-80fe-e83fec1b79b4,A015,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,1737.0,395,42.80506329113629,223.80964467005046,180.92131979695696,177.0,0,0.0,False,0.0
18eee50d-3d35-447b-a8d5-564cc5ce85eb,A015,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,2231.0,498,27.210843373496314,238.523138832998,211.3018108651888,196.0,0,0.0,False,0.0
f3fa671b-64c8-4934-9bc1-504a0ba80f15,A015,free,genuine,submitted,usable,usable,medium,mobile,1401.0,312,15.464743589747322,183.09967845659165,167.6430868167165,102.0,0,0.0,False,
66b3a532-8484-4922-86c2-4f770a5dfb07,A015,free,genuine,submitted,low_quality,low_quality,medium,mobile,602.0,134,19.11940298507984,645.1954887218062,626.0601503759347,47.0,0,0.0,False,
1bec78e4-ceca-4c8e-a5a5-0b2e16da394c,A015,free,genuine,submitted,low_quality,low_quality,medium,mobile,926.0,205,19.08780487804651,316.1813725490196,297.0833333333356,62.0,0,0.0,False,
694db784-d36b-4f25-8e0f-e7370397b0f3,M002,fixed,genuine,submitted,usable,usable,medium,mobile,678.0,144,15.701388888889015,244.96503496503496,229.3006993006992,54.0,0,0.0,False,1.0
c026a77f-590c-4dc9-945d-f353fa2153e2,M002,fixed,genuine,submitted,usable,usable,medium,mobile,429.0,93,23.39784946236655,173.27173913043478,149.7608695652164,44.0,0,0.0,False,1.0
c2f88481-022f-4d43-bceb-854536ad9bab,M002,fixed,genuine,submitted,usable,usable,medium,mobile,664.0,143,16.538461538461068,183.16197183098592,166.62676056338074,53.0,0,0.0,False,1.0
f7462ce9-7b1e-41f3-8e40-1a4554f7ff73,M002,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,1781.0,402,45.44029850746341,617.6284289276808,572.127182044887,175.0,0,0.0,False,0.0
1099eaa7-1a6a-4929-8e3f-e63342b7b9f9,M002,fixed,genuine,in_progress,,,,mobile,,247,25.65991902833914,390.882113821138,365.20731707317145,,0,,False,
6faf8c82-04eb-4166-b488-50477732597f,M004_4,fixed,genuine,submitted,usable,usable,medium,mobile,673.0,145,17.186206896551674,268.7916666666667,251.6805555555556,54.0,0,0.0,False,1.0
f16e1345-0ac4-4719-936b-98c04693f947,M004_4,fixed,genuine,submitted,usable,usable,medium,mobile,456.0,100,24.620000000000108,271.8181818181818,247.16161616161605,44.0,0,0.0,False,1.0
76791cd1-155c-438b-b3cb-8c46f65a2faa,M004_4,fixed,genuine,submitted,usable,usable,medium,mobile,643.0,139,19.7122302158265,200.18840579710124,180.50000000000085,53.0,0,0.0,False,1.0
ac26c3af-8dcf-4206-88f0-cc2e995112a7,M004_4,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,1855.0,418,68.35645933014423,397.7074340527578,329.2446043165461,174.0,0,0.0,False,0.0
1592d9ff-e639-4337-9c64-c7a20b81ff4e,M004_4,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,2101.0,468,33.0598290598313,309.2055674518201,276.12419700213906,197.0,0,0.0,False,0.0
a835b054-89b0-4cb0-ac3a-5ffadb480e2a,M004_4,free,genuine,submitted,usable,usable,medium,mobile,4125.0,903,20.032115171649668,303.22949002217297,283.1973392461201,368.0,0,0.0,False,
f3d962d5-7312-4ace-a71c-24c326fe7881,M004_4,free,genuine,submitted,usable,usable,medium,mobile,3156.0,693,17.662337662337997,310.4161849710983,292.7615606936416,264.0,0,0.0,False,
5c755215-49bd-45a8-9b76-a6404f691b7d,M004_4,free,genuine,submitted,usable,usable,medium,mobile,1269.0,279,19.548387096772526,275.5395683453229,256.0215827338138,114.0,0,0.0,False,
7a64d8f6-5a57-4b3e-921e-4c09783173fd,A017,fixed,genuine,submitted,usable,usable,medium,mobile,622.0,132,100.75757575757571,120.49618320610686,19.702290076335935,54.0,0,0.0,False,1.0
123f0727-b884-46a0-bb09-68f46c64a45f,A017,fixed,genuine,submitted,usable,usable,medium,mobile,478.0,106,106.68867924528267,116.66666666666667,10.057142857143203,44.0,0,0.0,False,1.0
b619613a-7445-4f1d-bc85-0ba562e5253d,A017,fixed,genuine,submitted,usable,usable,medium,mobile,583.0,126,103.15079365079242,120.384,16.632000000001238,53.0,0,0.0,False,1.0
dcf83c53-580c-4fca-a1f1-a609ea328eb0,A017,fixed,genuine,submitted,usable,usable,medium,mobile,1752.0,392,124.34948979591773,187.5447570332481,63.12276214833822,176.0,0,0.0,False,1.0
cc8d9e16-42ee-49de-9a35-c3976d25832a,A017,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,2175.0,496,112.97177419354728,161.5757575757575,48.567676767677824,198.0,0,0.0,False,0.0
18160fa0-ff97-4fba-b103-e9cc82d75a9d,A017,free,genuine,submitted,usable,usable,medium,mobile,1448.0,314,2748.11464968153,251.62300319488818,-2504.961661341854,98.0,0,0.0,False,
fe78c324-1d84-48cf-a96c-e526b1ce1e89,A017,free,genuine,submitted,usable,usable,medium,mobile,1673.0,366,106.95901639344437,272.5479452054796,165.60273972602565,139.0,0,0.0,False,
2446fbf5-f263-4d43-be30-0bd48b7dedb4,A017,free,genuine,submitted,usable,usable,medium,mobile,1763.0,389,439.38560411311056,183.84278350515493,-256.42525773195877,139.0,0,0.0,False,
01859a79-3217-4fe3-82ec-abcd8eb8c4d8,M003_3,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,1121.0,271,4.474169745216403,160.1585185183419,155.6822222179838,53.0,0,0.0,False,0.0
b0f8dd88-8a5a-4f21-93c1-3b284d09a0e5,M003_3,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,846.0,204,3.9279411703932072,126.46354679873424,122.53694581985478,44.0,0,0.0,False,0.0
11ca8153-16fe-4259-bd16-c95fb4dd0e4d,M003_3,fixed,genuine,submitted,usable,usable,medium,mobile,1206.0,291,3.829209610358862,160.80517241379312,156.9768965630697,53.0,0,0.0,False,1.0
1324ac21-8f51-42f6-b0e0-737ff3989f6d,M003_3,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,3201.0,776,4.340721647456962,223.54154838715831,219.20090322802122,172.0,0,0.0,False,0.0
72fefd4c-80c5-47ba-b278-021809f68d9d,M003_3,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,3718.0,893,4.210190367725354,188.36659192825113,184.15661435143295,191.0,0,0.0,False,0.0
7e0186fd-321f-4b82-95cf-85f35375004b,M003_3,free,genuine,submitted,usable,usable,medium,mobile,2497.0,611,3.886906717490266,215.26131147517532,211.37557376330074,86.0,0,0.0,False,
4ec4027c-e059-4324-ab8d-e4d423d3da5f,M003_3,free,genuine,submitted,low_quality,low_quality,medium,mobile,1282.0,280,4.313928574323109,543.0143369175627,538.7168458755732,41.0,0,0.0,False,
6454737a-bc60-4f4a-b6e5-5f0a6f99f6e7,M003_3,free,genuine,submitted,usable,usable,medium,mobile,1950.0,473,3.943128960329073,155.52881355911998,151.58771186814482,83.0,0,0.0,False,
65f85de8-ffd5-4b0b-a272-33c12809dfcd,M005_5,fixed,genuine,submitted,usable,usable,medium,mobile,665.0,158,4.043037977022553,148.68471337579615,144.6656050932634,55.0,0,0.0,False,1.0
0d00c114-b2ef-46a6-96a2-8e0f7da79923,M005_5,fixed,genuine,submitted,usable,usable,medium,mobile,416.0,98,3.8979591836735064,136.89690721649484,132.9969072163719,45.0,0,0.0,False,1.0
d5e1d763-2e39-45ce-848e-20288bbc5055,M005_5,fixed,genuine,submitted,usable,usable,medium,mobile,524.0,124,3.833064515263774,166.00162601616324,162.1788617895871,54.0,0,0.0,False,1.0
1d1569b5-a365-443a-87ba-ae46ab4dc695,M005_5,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,1589.0,374,3.749197860930727,202.79973190351723,199.05201072379663,178.0,0,0.0,False,0.0
c3c40ab2-e761-4b11-a3f0-03b1e6ff95fc,M005_5,fixed,genuine,submitted,low_quality,low_quality,medium,mobile,2032.0,479,3.72881002154895,194.9560669456067,191.22154811648127,196.0,0,0.0,False,0.0
fba03a9b-1a11-4d1a-b282-a364c58b9247,M005_5,free,genuine,submitted,low_quality,low_quality,medium,mobile,653.0,155,3.7283870954663847,183.88896103919328,180.15844155983527,67.0,0,0.0,False,
